timestamp,energy_required_kwh,generation_solar_kwh,generation_wind_kwh,generation_hydro_kwh,total_generated_kwh,source_solar_kwh,source_wind_kwh,source_hydro_kwh,source_coal_kwh,rate_solar_inr,rate_wind_inr,rate_hydro_inr,rate_coal_inr,total_cost_inr,average_unit_price_inr,grid_provider
2025-07-02 05:00:00,497.71,0.0,84.82,75.39,160.21,0.0,84.82,75.39,337.5,2.36,3.18,5.49,5.34,2485.87,4.99,Torrent Power
2025-07-02 05:15:00,488.43,0.0,60.4,80.05,140.45,0.0,60.4,80.05,347.98,2.15,3.15,4.96,5.25,2414.2,4.94,Tata Power
2025-07-02 05:30:00,510.58,0.0,69.65,73.4,143.05,0.0,69.65,73.4,367.53,2.13,3.23,5.3,5.39,2594.98,5.08,Tata Power
2025-07-02 05:45:00,511.55,0.0,69.36,76.98,146.34,0.0,69.36,76.98,365.21,2.06,3.27,5.27,5.0,2458.54,4.81,CESC
2025-07-02 06:00:00,483.7,0.0,60.82,79.76,140.58,0.0,60.82,79.76,343.12,2.35,3.11,4.81,5.27,2381.04,4.92,State DISCOM
2025-07-02 06:15:00,515.33,29.01,99.65,80.66,209.32,29.01,99.65,80.66,306.01,2.47,3.12,4.99,4.71,2226.36,4.32,State DISCOM
2025-07-02 06:30:00,522.32,61.17,88.18,75.01,224.36,61.17,88.18,75.01,297.96,2.13,3.27,5.03,5.21,2348.31,4.5,CESC
2025-07-02 06:45:00,510.8,86.95,23.98,79.75,190.68,86.95,23.98,79.75,320.12,2.49,3.13,5.12,5.42,2434.93,4.77,Tata Power
2025-07-02 07:00:00,515.68,124.03,52.54,73.97,250.54,124.03,52.54,73.97,265.14,2.27,3.13,4.58,5.16,2152.9,4.17,Tata Power
2025-07-02 07:15:00,518.53,143.22,64.62,75.27,283.11,143.22,64.62,75.27,668.6,2.36,3.19,4.77,5.22,2132.07,4.11,Torrent Power
2025-07-02 07:30:00,520.12,172.56,80.74,78.82,332.12,172.56,80.74,78.82,188.0,2.11,3.12,4.53,4.99,1911.18,3.67,Tata Power
2025-07-02 07:45:00,514.72,202.09,49.19,79.14,330.42,202.09,49.19,79.14,184.3,2.07,3.04,4.7,4.78,1820.78,3.54,State DISCOM
2025-07-02 08:00:00,492.97,225.09,66.74,80.15,371.98,225.09,66.74,80.15,120.99,2.5,3.21,4.9,5.47,1831.51,3.72,Torrent Power
2025-07-02 08:15:00,513.76,249.34,54.47,74.32,378.13,249.34,54.47,74.32,135.63,2.18,3.09,4.86,5.14,1770.21,3.45,CESC
2025-07-02 08:30:00,478.48,279.54,30.27,80.63,390.44,279.54,30.27,80.63,88.04,2.1,3.05,4.7,5.47,1539.9,3.22,CESC
2025-07-02 08:45:00,498.85,314.57,132.41,77.55,524.53,299.17,125.93,73.75,0.0,2.42,3.25,5.34,5.26,1527.09,3.06,Self
2025-07-02 09:00:00,472.69,336.76,71.55,74.15,482.46,329.94,70.1,72.65,0.0,2.04,3.26,4.53,5.48,1230.71,2.6,Self
2025-07-02 09:15:00,508.35,347.0,44.62,77.26,468.88,347.0,44.62,77.26,39.47,2.06,3.13,5.25,5.06,1459.81,2.87,Tata Power
2025-07-02 09:30:00,520.77,362.21,69.8,79.81,511.82,362.21,69.8,79.81,8.95,2.41,3.23,4.69,4.72,1514.93,2.91,CESC
2025-07-02 09:45:00,542.74,373.5,43.09,75.44,492.03,373.5,43.09,75.44,50.71,2.24,3.23,4.94,5.27,1615.74,2.98,State DISCOM
2025-07-02 10:00:00,519.36,422.05,74.84,75.93,572.82,382.66,67.86,68.84,0.0,2.14,3.13,4.66,5.26,1352.09,2.6,Self
2025-07-02 10:15:00,497.03,439.59,40.21,73.83,553.63,394.65,36.1,66.28,0.0,2.22,3.25,5.26,5.17,1342.08,2.7,Self
2025-07-02 10:30:00,473.01,417.15,112.06,75.11,604.32,326.51,87.71,58.79,0.0,2.49,3.06,5.25,4.85,1390.05,2.94,Self
2025-07-02 10:45:00,505.05,461.92,61.8,77.55,601.27,388.0,51.91,65.14,0.0,2.1,3.05,4.93,5.06,1294.27,2.56,Self
2025-07-02 11:00:00,499.45,480.2,82.74,78.42,641.36,373.95,64.43,61.07,0.0,2.05,3.14,4.75,5.25,1258.99,2.52,Self
2025-07-02 11:15:00,495.41,483.0,73.74,78.17,634.91,376.88,57.54,60.99,0.0,2.46,3.09,4.89,4.79,1403.16,2.83,Self
2025-07-02 11:30:00,499.55,471.19,90.2,74.58,635.97,370.12,70.85,58.58,0.0,2.11,3.07,5.14,5.03,1299.56,2.6,Self
2025-07-02 11:45:00,6111.29,481.91,86.13,73.9,641.94,373.0,66.67,57.2,0.0,2.47,3.18,4.67,4.91,1400.44,2.82,Self
2025-07-02 12:00:00,507.91,479.74,22.35,80.48,582.57,418.26,19.49,70.17,0.0,2.18,3.01,5.38,4.67,1347.99,2.65,Self
2025-07-02 12:15:00,515.98,494.94,44.7,74.47,614.11,415.85,37.56,62.57,0.0,2.01,3.07,5.38,,1287.79,2.5,Self
2025-07-02 12:30:00,464.13,513.88,62.67,78.59,655.14,364.06,44.4,55.68,0.0,2.24,3.25,5.27,4.7,1253.23,2.7,Self
2025-07-02 12:45:00,554.12,501.61,85.79,74.58,661.98,419.88,71.81,62.43,408.44,2.1,3.19,4.58,5.33,1396.75,2.52,Self
2025-07-02 13:00:00,447.91,487.88,91.28,74.85,654.01,334.13,62.51,51.26,0.0,2.23,3.07,4.54,4.9,1169.74,2.61,Self
2025-07-02 13:15:00,535.72,503.96,51.95,73.95,629.86,428.64,44.19,62.9,0.0,2.28,3.19,5.17,5.49,1443.46,2.69,Self
2025-07-02 13:30:00,484.89,454.1,77.52,80.14,611.76,359.93,61.44,63.52,0.0,2.31,3.18,5.13,4.9,1352.68,2.79,Self
2025-07-02 13:45:00,557.28,460.09,68.75,80.03,608.87,421.11,62.92,73.25,0.0,2.47,3.3,4.81,5.04,1600.11,2.87,Self
2025-07-02 14:00:00,527.15,458.43,97.87,74.14,630.44,383.32,81.84,61.99,0.0,2.41,3.26,5.33,5.37,1521.01,2.89,Self
2025-07-02 14:15:00,495.3,454.52,89.98,78.32,622.82,361.46,71.56,62.28,0.0,2.0,3.21,5.44,4.72,1291.43,2.61,Self
2025-07-02 14:30:00,512.41,459.88,41.05,77.79,578.72,407.19,36.35,68.88,0.0,2.45,3.22,4.66,5.15,1435.64,2.8,Self
2025-07-02 14:45:00,500.74,428.64,48.06,74.8,551.5,389.19,43.64,67.92,740.14,2.1,3.01,5.05,5.04,1291.65,2.58,Self
2025-07-02 15:00:00,488.08,401.18,43.15,75.29,519.62,376.83,40.53,70.72,0.0,2.12,3.04,5.03,4.8,1277.81,2.62,Self
2025-07-02 15:15:00,527.04,397.77,59.93,77.16,534.86,391.95,59.05,76.03,0.0,2.41,3.13,5.22,4.64,1526.3,2.9,Self
2025-07-02 15:30:00,490.99,388.31,23.43,76.49,488.23,388.31,23.43,76.49,2.76,2.26,3.04,5.39,4.78,1374.28,2.8,Tata Power
2025-07-02 15:45:00,481.32,353.13,49.31,75.83,478.27,353.13,49.31,75.83,3.05,2.21,3.19,5.47,4.72,1366.9,2.84,Tata Power
2025-07-02 16:00:00,505.49,322.22,99.4,76.31,497.93,322.22,99.4,76.31,7.56,2.0,3.21,4.58,5.1,1351.57,2.67,State DISCOM
2025-07-02 16:15:00,534.03,310.27,78.92,77.7,466.89,310.27,78.92,77.7,67.14,2.16,3.21,4.91,5.45,1670.94,3.13,Tata Power
2025-07-02 16:30:00,529.07,279.35,47.24,73.11,399.7,279.35,47.24,73.11,129.37,2.31,3.0,5.3,4.76,1790.3,3.38,Torrent Power
2025-07-02 16:45:00,480.54,256.33,54.76,78.64,389.73,256.33,54.76,78.64,90.81,2.05,3.02,4.66,5.44,1551.32,3.23,CESC
2025-07-02 17:00:00,532.29,240.39,74.12,75.09,389.6,240.39,74.12,75.09,142.69,2.28,3.28,5.34,4.92,1894.22,3.56,CESC
2025-07-02 17:15:00,468.08,201.24,101.08,80.19,382.51,201.24,101.08,80.19,85.57,2.01,3.25,5.4,4.73,1570.77,3.36,State DISCOM
2025-07-02 17:30:00,530.57,171.61,79.48,80.09,331.18,171.61,79.48,80.09,199.39,2.33,3.28,4.61,5.3,2086.53,3.93,Tata Power
2025-07-02 17:45:00,481.14,148.94,117.24,73.63,339.81,148.94,117.24,73.63,141.33,2.03,3.13,4.52,5.2,1737.03,3.61,Adani Power
2025-07-02 18:00:00,463.12,118.98,128.23,76.39,323.6,118.98,128.23,76.39,139.52,2.43,3.55,5.91,5.96,2027.34,4.38,
2025-07-02 18:15:00,504.75,88.02,36.64,76.5,201.16,88.02,36.64,76.5,303.59,2.76,3.43,5.3,5.42,2419.52,4.79,Adani Power
2025-07-02 18:30:00,500.05,58.26,15.84,76.95,151.05,58.26,15.84,76.95,349.0,2.76,3.36,5.05,5.53,2532.59,5.06,Tata Power
2025-07-02 18:45:00,498.57,29.88,86.37,73.69,189.94,29.88,86.37,73.69,308.63,2.5,3.38,5.63,5.67,2531.44,5.08,Adani Power
2025-07-02 19:00:00,530.92,0.0,93.72,77.08,170.8,0.0,93.72,77.08,160.25,2.45,3.53,5.4,5.92,2878.97,5.42,Tata Power
2025-07-02 19:15:00,474.73,0.0,55.58,77.09,132.67,0.0,55.58,77.09,342.06,2.79,3.4,5.63,5.79,2603.52,5.48,State DISCOM
2025-07-02 19:30:00,488.66,0.0,23.04,79.28,102.32,0.0,23.04,79.28,386.34,2.79,3.42,5.83,5.94,2835.86,5.8,State DISCOM
2025-07-02 19:45:00,480.86,0.0,34.73,79.59,114.32,0.0,34.73,79.59,366.54,2.5,3.45,5.82,5.28,2518.36,5.24,Torrent Power
2025-07-02 20:00:00,489.66,0.0,29.43,73.81,103.24,0.0,29.43,73.81,386.42,2.55,3.46,5.83,5.53,26690.4,5.45,Adani Power
2025-07-02 20:15:00,526.82,0.0,35.4,77.09,112.49,0.0,35.4,77.09,414.33,2.51,3.52,5.82,5.14,2702.93,5.13,Adani Power
2025-07-02 20:30:00,469.09,0.0,25.38,74.88,100.26,0.0,25.38,74.88,368.83,2.67,3.36,5.45,5.83,2643.65,5.64,Tata Power
2025-07-02 20:45:00,514.48,0.0,29.53,75.64,105.17,0.0,29.53,75.64,409.31,2.72,3.57,5.91,5.5,2803.66,5.45,CESC
2025-07-02 21:00:00,496.92,0.0,73.77,78.04,151.81,0.0,73.77,78.04,345.11,2.87,3.42,5.27,5.11,2427.08,4.88,CESC
2025-07-02 21:15:00,495.91,0.0,17.59,74.08,91.67,0.0,17.59,74.08,404.24,2.5,3.34,5.32,5.18,2546.82,5.14,Torrent Power
2025-07-02 21:30:00,503.62,0.0,89.62,79.91,169.53,0.0,89.62,79.91,334.09,2.66,3.39,5.83,5.66,2660.64,5.28,Adani Power
2025-07-02 21:45:00,443.71,0.0,85.87,80.23,166.1,0.0,85.87,80.23,277.61,2.46,3.58,5.77,5.51,2299.97,5.18,CESC
2025-07-02 22:00:00,546.03,0.0,67.01,74.98,141.99,0.0,67.01,74.98,404.04,2.64,3.45,5.42,5.57,2888.08,5.29,CESC
2025-07-02 22:15:00,511.01,0.0,97.95,75.14,173.09,0.0,97.95,75.14,-31.51,2.39,3.03,5.23,5.01,2382.75,4.66,CESC
2025-07-02 22:30:00,474.42,0.0,26.35,74.39,100.74,0.0,26.35,74.39,373.68,2.16,3.02,5.2,5.3,2446.91,5.16,Tata Power
2025-07-02 22:45:00,561.89,0.0,41.74,76.2,117.94,0.0,41.74,76.2,430.03,2.3,3.05,4.63,4.73,2580.0,4.59,Torrent Power
2025-07-02 23:00:00,475.39,0.0,57.38,73.75,131.13,0.0,57.38,73.75,344.26,2.34,3.05,4.56,5.21,2304.9,4.85,Torrent Power
2025-07-02 23:15:00,476.86,0.0,31.57,73.88,105.45,0.0,31.57,73.88,371.41,2.09,3.1,4.58,5.46,2464.14,5.17,Tata Power
2025-07-02 23:30:00,548.7,0.0,67.58,74.96,142.54,0.0,67.58,74.96,406.16,2.02,3.12,4.95,5.39,27711.0,5.05,State DISCOM
2025-07-02 23:45:00,481.25,0.0,85.85,75.25,161.1,0.0,85.85,75.25,320.15,2.09,3.04,4.82,4.64,2109.18,4.38,Torrent Power
2025-07-03 00:00:00,490.59,0.0,88.52,81.87,170.39,0.0,88.52,81.87,320.2,2.28,3.15,5.07,5.18,2352.55,4.8,Torrent Power
2025-07-03 00:15:00,454.04,0.0,45.49,74.54,120.03,0.0,45.49,74.54,334.01,2.29,3.13,4.69,4.79,2091.88,4.61,Adani Power
2025-07-03 00:30:00,516.56,84.57,33.16,79.91,113.07,84.57,33.16,79.91,403.49,2.33,3.15,4.68,4.66,2358.7,4.57,CESC
2025-07-03 00:45:00,484.59,0.0,80.8,82.15,162.95,0.0,80.8,82.15,783.49,2.27,3.26,4.71,5.3,235.50300000000004,4.86,Torrent Power
2025-07-03 01:00:00,478.17,0.0,49.29,78.87,128.16,0.0,49.29,78.87,350.01,2.23,3.04,4.94,5.1,2324.51,4.86,Adani Power
2025-07-03 01:15:00,483.81,0.0,70.23,78.08,148.31,0.0,70.23,78.08,335.5,2.44,3.29,4.55,5.09,2294.02,4.74,CESC
2025-07-03 01:30:00,529.11,0.0,25.27,81.5,106.77,0.0,25.27,81.5,422.34,2.12,3.08,5.33,4.72,2505.67,4.74,Adani Power
2025-07-03 01:45:00,498.31,0.0,58.5,78.37,136.87,0.0,58.5,78.37,361.44,2.25,3.11,5.03,5.43,2538.76,5.09,State DISCOM
2025-07-03 02:00:00,485.5,0.0,45.32,75.99,121.31,0.0,45.32,75.99,364.19,2.28,3.13,4.66,4.68,2200.37,4.53,CESC
2025-07-03 02:15:00,526.7,0.0,72.11,78.12,150.23,0.0,72.11,78.12,376.47,2.06,3.12,4.8,5.38,2625.37,4.98,Tata Power
2025-07-03 02:30:00,464.8,106.77,67.05,76.65,143.7,106.77,67.05,76.65,321.1,2.45,3.15,4.62,5.41,2302.48,4.95,State DISCOM
2025-07-03 02:45:00,498.44,0.0,56.07,81.25,137.32,0.0,56.07,81.25,361.12,2.33,3.05,5.01,4.75,229.34000000000003,4.6,Adani Power
2025-07-03 03:00:00,525.97,0.0,102.03,77.45,179.48,0.0,102.03,77.45,346.49,2.02,3.29,5.2,4.67,2356.53,4.48,Tata Power
2025-07-03 03:15:00,538.15,97.7,62.36,74.38,136.74,97.7,62.36,74.38,401.41,2.03,3.01,5.03,4.73,2460.5,4.57,Tata Power
2025-07-03 03:30:00,520.73,0.0,12.46,81.32,93.78,0.0,12.46,81.32,426.95,2.42,3.27,5.11,5.04,2608.12,5.01,Torrent Power
2025-07-03 03:45:00,504.78,0.0,60.92,74.56,135.48,0.0,60.92,74.56,369.3,2.11,3.05,4.82,5.05,2410.15,4.77,State DISCOM
2025-07-03 04:00:00,495.19,0.0,22.73,79.05,101.78,0.0,22.73,79.05,393.41,2.39,3.05,5.23,5.27,2556.03,5.16,Torrent Power
2025-07-03 04:15:00,562.96,120.19,109.84,74.58,184.42,120.19,109.84,74.58,378.54,2.29,3.26,5.31,4.73,2544.59,4.52,Adani Power
2025-07-03 04:30:00,472.48,0.0,77.43,80.61,158.04,0.0,77.43,80.61,314.44,2.43,3.11,5.37,5.11,2280.47,4.83,State DISCOM
2025-07-03 04:45:00,473.72,0.0,9.73,78.62,88.35,0.0,9.73,78.62,385.37,2.3,3.06,5.21,5.42,2528.09,5.34,Tata Power
2025-07-03 05:00:00,487.79,0.0,58.41,75.64,134.05,0.0,58.41,75.64,353.74,2.32,3.1,5.35,5.15,2407.51,4.94,CESC
2025-07-03 05:15:00,513.96,0.0,104.57,77.93,182.5,0.0,104.57,77.93,331.46,2.42,3.14,5.28,4.61,2267.85,4.41,Tata Power
2025-07-03 05:30:00,6493.07,0.0,82.8,81.11,163.91,0.0,82.8,81.11,378.56,2.27,3.07,4.55,5.19,2587.97,4.77,CESC
2025-07-03 05:45:00,514.9,0.0,43.43,78.16,121.59,0.0,43.43,78.16,393.31,2.18,3.19,4.78,5.42,2643.89,5.13,Adani Power
2025-07-03 06:00:00,505.16,0.0,72.01,77.34,149.35,0.0,72.01,77.34,355.81,2.41,3.16,4.91,5.43,2539.34,5.03,Tata Power
2025-07-03 06:15:00,513.57,30.52,79.8,82.0,192.32,30.52,79.8,82.0,321.25,2.19,3.2,5.31,5.08,2389.57,4.65,Adani Power
2025-07-03 06:30:00,443.92,61.65,69.85,79.17,210.67,61.65,69.85,79.17,233.25,2.38,3.22,5.03,4.75,1877.81,4.23,Adani Power
2025-07-03 06:45:00,499.55,92.64,95.14,76.77,264.55,92.64,95.14,76.77,235.0,2.29,3.09,5.11,5.28,2139.22,4.28,
2025-07-03 07:00:00,506.09,121.6,40.43,78.56,240.59,121.6,40.43,78.56,265.5,2.3,3.02,4.65,4.66,2004.31,3.96,Torrent Power
2025-07-03 07:15:00,489.57,145.7,77.85,80.14,303.69,145.7,77.85,80.14,185.88,2.19,3.16,4.86,4.77,1841.22,3.76,Adani Power
2025-07-03 07:30:00,474.91,173.86,66.5,81.06,321.42,173.86,66.5,81.06,153.49,2.32,3.17,5.26,5.41,1870.92,3.94,Adani Power
2025-07-03 07:45:00,525.51,202.03,111.67,80.61,394.31,202.03,111.67,80.61,131.2,2.17,3.24,5.19,4.89,1860.15,3.54,Torrent Power
2025-07-03 08:00:00,499.18,228.21,72.58,75.5,376.29,228.21,72.58,75.5,122.89,2.29,3.28,5.21,5.24,1797.96,3.6,Adani Power
2025-07-03 08:15:00,468.39,255.13,54.7,78.69,388.52,255.13,54.7,78.69,79.87,2.06,3.05,4.74,5.47,1502.28,3.21,Adani Power
2025-07-03 08:30:00,497.88,267.4,29.7,78.5,375.6,267.4,29.7,78.5,122.28,2.48,3.2,4.67,4.7,1699.5,3.41,Adani Power
2025-07-03 08:45:00,516.64,313.74,68.93,75.07,457.74,313.74,68.93,75.07,58.9,2.03,3.12,5.42,5.43,1578.66,3.06,Adani Power
2025-07-03 09:00:00,453.05,309.45,108.9,76.25,494.6,283.45,99.75,69.84,0.0,2.01,3.09,4.59,5.08,1198.53,2.65,Self
2025-07-03 09:15:00,490.45,331.01,47.71,74.53,453.25,331.01,47.71,74.53,37.2,2.3,3.01,5.14,5.12,1478.48,3.01,Tata Power
2025-07-03 09:30:00,501.41,350.21,70.5,79.18,499.89,350.21,70.5,79.18,1.52,2.3,3.02,4.9,4.72,1413.55,2.82,State DISCOM
2025-07-03 09:45:00,465.18,403.95,81.55,76.77,562.27,334.2,67.47,63.51,0.0,2.46,3.03,5.33,5.01,1365.07,2.93,Self
2025-07-03 10:00:00,452.11,426.39,91.97,76.6,594.96,324.01,69.89,58.21,0.0,2.02,3.16,5.04,4.82,1168.73,2.59,Self
2025-07-03 10:15:00,531.0,412.41,79.59,74.56,566.56,386.53,74.59,69.88,0.0,2.21,3.01,4.82,,1415.57,2.67,Self
2025-07-03 10:30:00,486.93,418.83,53.44,79.4,551.67,369.68,47.17,70.08,0.0,2.21,3.11,4.51,4.61,1279.75,2.63,Self
2025-07-03 10:45:00,454.52,426.3,10.14,77.23,513.67,377.21,8.97,68.34,0.0,2.14,3.28,5.04,5.37,1181.08,2.6,Self
2025-07-03 11:00:00,501.94,479.89,65.46,81.51,626.86,384.26,52.42,65.27,0.0,2.42,3.0,5.42,4.62,1440.93,2.87,Self
2025-07-03 11:15:00,511.4,463.08,62.86,80.93,606.87,390.23,52.97,68.2,0.0,2.38,3.25,5.06,4.81,1445.99,2.83,Self
2025-07-03 11:30:00,489.32,477.72,53.99,75.57,607.28,384.93,43.5,60.89,0.0,2.42,3.1,4.53,4.74,1342.21,2.74,Self
2025-07-03 11:45:00,481.18,477.99,68.7,79.1,625.79,367.53,52.82,60.82,0.0,2.27,3.28,4.63,4.92,1289.14,2.68,Self
2025-07-03 12:00:00,527.8,509.77,19.45,79.01,608.23,442.36,16.88,68.56,0.0,2.29,3.16,4.5,4.97,1374.87,2.6,Self
2025-07-03 12:15:00,530.56,508.72,97.32,76.98,683.02,395.17,75.6,59.8,0.0,2.33,3.05,5.25,4.73,1465.28,2.76,Self
2025-07-03 12:30:00,507.89,512.96,45.76,75.4,634.12,410.85,36.65,60.39,0.0,2.38,3.24,4.78,5.3,1385.23,2.73,Self
2025-07-03 12:45:00,551.07,487.89,30.33,77.66,595.88,451.2,28.05,71.82,0.0,2.18,3.24,5.02,5.3,2870.06,2.6,Self
2025-07-03 13:00:00,473.69,474.25,37.35,78.42,590.02,380.75,29.99,62.96,0.0,2.4,3.1,5.27,5.16,1338.57,2.83,Self
2025-07-03 13:15:00,521.4,489.56,66.06,79.01,634.63,402.21,54.27,64.91,0.0,2.02,3.2,5.13,4.78,1319.12,2.53,Self
2025-07-03 13:30:00,549.12,463.57,80.8,75.28,619.65,410.81,71.6,66.71,0.0,2.22,3.22,5.02,5.2,1477.43,2.69,Self
2025-07-03 13:45:00,509.65,461.47,33.76,78.75,573.98,409.75,29.98,69.92,0.0,2.03,3.1,4.75,5.38,1256.85,2.47,Self
2025-07-03 14:00:00,435.19,481.99,72.39,81.77,636.15,329.73,49.52,55.94,0.0,2.0,3.27,4.79,5.06,1089.34,2.5,Self
2025-07-03 14:15:00,495.16,466.58,33.27,75.91,575.76,401.26,28.61,65.28,0.0,2.26,3.03,5.32,4.94,1340.83,2.71,Self
2025-07-03 14:30:00,526.75,433.13,75.32,78.37,586.82,388.79,67.61,70.35,0.0,2.01,3.12,4.55,5.47,1312.5,2.49,Self
2025-07-03 14:45:00,561.69,413.45,73.04,81.67,568.16,408.74,72.21,80.74,0.0,2.43,3.17,5.47,4.8,1663.79,2.96,Self
2025-07-03 15:00:00,488.96,408.62,89.93,81.2,579.75,344.63,75.85,68.48,0.0,2.0,3.2,4.95,5.49,1270.96,2.6,Self
2025-07-03 15:15:00,481.91,398.35,71.28,77.16,546.79,351.08,62.82,68.0,0.0,2.29,3.16,5.04,4.79,1345.2,2.79,Self
2025-07-03 15:30:00,478.58,356.72,23.58,75.13,455.43,356.72,23.58,75.13,23.15,2.22,3.26,4.64,5.41,1342.63,2.81,Adani Power
2025-07-03 15:45:00,532.69,363.11,87.81,74.64,525.56,363.11,87.81,74.64,7.13,2.16,3.01,4.66,4.82,1430.81,2.69,Adani Power
2025-07-03 16:00:00,527.44,315.79,70.2,81.74,467.73,315.79,70.2,81.74,59.71,2.3,3.04,4.87,5.21,1648.89,3.13,State DISCOM
2025-07-03 16:15:00,511.07,307.2,38.53,76.13,421.86,307.2,38.53,76.13,89.21,2.07,3.12,4.96,5.39,1614.56,3.16,State DISCOM
2025-07-03 16:30:00,487.86,281.19,103.68,76.32,461.19,281.19,103.68,76.32,26.67,2.12,3.11,5.46,4.74,1461.69,3.0,Adani Power
2025-07-03 16:45:00,519.54,250.16,92.51,75.43,418.1,250.16,92.51,75.43,101.44,2.41,3.14,4.9,5.34,1804.66,3.47,Torrent Power
2025-07-03 17:00:00,505.52,230.32,54.07,82.01,366.4,230.32,54.07,82.01,139.12,2.36,3.09,5.33,5.27,1880.91,3.72,Torrent Power
2025-07-03 17:15:00,468.06,210.18,65.62,80.17,355.97,210.18,65.62,80.17,112.09,2.07,3.26,5.39,5.28,1672.95,3.57,Adani Power
2025-07-03 17:30:00,477.03,171.5,71.46,79.63,322.59,171.5,71.46,79.63,154.44,2.29,3.21,5.14,5.43,1870.03,3.92,Torrent Power
2025-07-03 17:45:00,478.47,152.44,87.95,80.88,321.27,152.44,87.95,80.88,157.2,2.34,3.06,5.46,4.97,1848.73,3.86,Torrent Power
2025-07-03 18:00:00,511.17,112.42,49.33,79.36,241.11,112.42,49.33,79.36,270.06,2.86,3.37,5.19,5.43,2366.07,4.63,CESC
2025-07-03 18:15:00,486.48,89.08,72.11,77.98,239.17,89.08,72.11,77.98,247.31,2.64,3.5,5.44,5.75,2333.8,4.8,CESC
2025-07-03 18:30:00,492.17,58.06,74.72,76.32,209.1,58.06,74.72,76.32,283.07,2.74,3.5,5.96,5.25,2361.59,4.8,Tata Power
2025-07-03 18:45:00,537.95,31.08,50.29,79.95,161.32,31.08,50.29,79.95,376.63,2.58,3.4,5.45,5.16,2630.31,4.89,Tata Power
2025-07-03 19:00:00,511.27,0.0,54.1,81.56,135.66,0.0,54.1,81.56,375.61,2.71,3.47,5.92,5.87,2875.39,5.62,CESC
2025-07-03 19:15:00,519.57,0.0,54.05,75.17,129.22,0.0,54.05,75.17,390.35,2.55,3.3,5.86,5.22,2656.49,5.11,State DISCOM
2025-07-03 19:30:00,512.82,0.0,52.85,74.36,127.21,0.0,52.85,74.36,385.61,2.64,3.42,5.48,5.87,2851.77,5.56,Tata Power
2025-07-03 19:45:00,507.46,0.0,61.95,76.44,138.39,0.0,61.95,76.44,369.07,2.71,3.52,5.67,5.6,2718.27,5.36,State DISCOM
2025-07-03 20:00:00,533.67,0.0,20.05,76.14,96.19,0.0,20.05,76.14,437.48,2.84,3.51,5.45,5.29,2799.61,5.25,Tata Power
2025-07-03 20:15:00,502.38,0.0,138.71,75.65,214.36,0.0,138.71,75.65,288.02,2.79,3.49,5.48,5.16,2384.84,4.75,Tata Power
2025-07-03 20:30:00,6532.43,0.0,45.9,76.33,122.23,0.0,45.9,76.33,368.53,2.83,3.36,5.6,5.91,2759.68,5.62,State DISCOM
2025-07-03 20:45:00,534.92,0.0,62.06,74.69,136.75,0.0,62.06,74.69,398.17,2.65,3.39,5.47,5.5,2808.87,5.25,Tata Power
2025-07-03 21:00:00,512.31,0.0,44.4,81.01,125.41,0.0,44.4,81.01,386.9,2.67,3.38,5.85,5.88,2898.95,5.66,Adani Power
2025-07-03 21:15:00,498.76,0.0,102.81,79.27,182.08,0.0,102.81,79.27,316.68,2.56,3.6,5.33,5.31,2474.2,4.96,CESC
2025-07-03 21:30:00,540.23,0.0,115.54,77.4,192.94,0.0,115.54,77.4,347.29,2.64,3.38,5.2,5.56,2723.94,5.04,State DISCOM
2025-07-03 21:45:00,537.61,0.0,118.24,78.9,197.14,0.0,118.24,78.9,340.47,2.73,3.47,5.48,5.75,2800.37,5.21,CESC
2025-07-03 22:00:00,488.03,0.0,54.83,74.43,129.26,0.0,54.83,74.43,358.77,2.62,3.49,5.82,5.66,2655.18,5.44,Torrent Power
2025-07-03 22:15:00,502.5,0.0,66.62,74.47,141.09,0.0,66.62,74.47,361.41,2.27,3.11,5.43,4.83,2357.17,4.69,Torrent Power
2025-07-03 22:30:00,494.24,0.0,85.29,76.23,161.52,0.0,85.29,76.23,332.72,2.37,3.24,5.13,4.83,2274.44,4.6,Adani Power
2025-07-03 22:45:00,520.94,0.0,33.36,81.56,114.92,0.0,33.36,81.56,406.02,2.26,3.27,4.76,4.65,2385.31,4.58,Adani Power
2025-07-03 23:00:00,485.61,0.0,51.19,80.23,131.42,0.0,51.19,80.23,354.19,2.23,3.02,4.73,4.66,2184.61,4.5,CESC
2025-07-03 23:15:00,451.46,0.0,45.9,80.22,126.12,0.0,45.9,80.22,325.34,2.49,3.26,5.19,4.82,2134.11,4.73,
2025-07-03 23:30:00,476.03,0.0,58.4,77.68,136.08,0.0,58.4,77.68,339.95,2.04,3.11,4.92,4.76,2181.97,4.58,State DISCOM
2025-07-03 23:45:00,514.6,0.0,82.73,81.27,164.0,0.0,82.73,81.27,350.6,2.44,3.01,5.02,4.98,2402.98,4.67,Adani Power
2025-07-04 00:00:00,461.46,0.0,68.89,78.7,147.59,0.0,68.89,78.7,313.87,2.1,3.1,5.48,5.44,4704.58,5.1,State DISCOM
2025-07-04 00:15:00,526.05,0.0,29.98,81.32,111.3,0.0,29.98,81.32,414.75,2.28,3.24,4.85,5.38,2722.89,5.18,Torrent Power
2025-07-04 00:30:00,529.52,0.0,38.28,80.45,118.73,0.0,38.28,80.45,410.79,2.29,3.22,5.47,5.46,2806.24,5.3,Tata Power
